"Date","Price","Open","High","Low","Change %"
"Mar 12, 2012","3.1221","3.1199","3.1427","3.1199","0.23"
"Mar 09, 2012","3.1150","3.0890","3.1311","3.0888","0.85"
"Mar 08, 2012","3.0888","3.1642","3.1657","3.0859","-2.39"
"Mar 07, 2012","3.1643","3.1751","3.1884","3.1575","-0.33"
"Mar 06, 2012","3.1749","3.1271","3.1875","3.1257","1.53"
"Mar 05, 2012","3.1272","3.1163","3.1457","3.1097","0.39"
"Mar 02, 2012","3.1151","3.0776","3.1231","3.0734","1.22"
"Mar 01, 2012","3.0777","3.1000","3.1093","3.0730","-0.72"
"Feb 29, 2012","3.0999","3.0632","3.1032","3.0495","1.20"
"Feb 28, 2012","3.0630","3.1085","3.1109","3.0627","-1.47"
"Feb 27, 2012","3.1086","3.0936","3.1257","3.0934","0.37"
"Feb 24, 2012","3.0972","3.1199","3.1237","3.0898","-0.73"
"Feb 23, 2012","3.1200","3.1662","3.1726","3.1155","-1.47"
"Feb 22, 2012","3.1664","3.1515","3.1753","3.1444","0.47"
"Feb 21, 2012","3.1516","3.1602","3.1696","3.1332","-0.28"
"Feb 20, 2012","3.1606","3.1519","3.1695","3.1389","-0.76"
"Feb 17, 2012","3.1848","3.1970","3.2035","3.1684","-0.38"
"Feb 16, 2012","3.1971","3.2235","3.2685","3.1888","-0.82"
"Feb 15, 2012","3.2235","3.1831","3.2291","3.1593","1.27"
"Feb 14, 2012","3.1831","3.1810","3.2008","3.1645","0.08"
"Feb 13, 2012","3.1807","3.1747","3.1846","3.1488","-0.41"
"Feb 10, 2012","3.1939","3.1599","3.2117","3.1562","1.08"
"Feb 09, 2012","3.1599","3.1598","3.1810","3.1385","0.01"
"Feb 08, 2012","3.1597","3.1406","3.1673","3.1239","0.61"
"Feb 07, 2012","3.1404","3.1822","3.1923","3.1325","-1.31"
"Feb 06, 2012","3.1820","3.1759","3.2128","3.1711","0.32"
"Feb 03, 2012","3.1719","3.1896","3.1999","3.1578","-0.55"
"Feb 02, 2012","3.1894","3.1820","3.2094","3.1722","0.24"
"Feb 01, 2012","3.1818","3.2309","3.2546","3.1681","-1.51"
"Jan 31, 2012","3.2305","3.2365","3.2475","3.1961","-0.19"
"Jan 30, 2012","3.2368","3.2048","3.2567","3.2019","1.27"
"Jan 27, 2012","3.1963","3.2386","3.2464","3.1924","-1.31"
"Jan 26, 2012","3.2386","3.2475","3.2527","3.2094","-0.29"
"Jan 25, 2012","3.2479","3.2778","3.3274","3.2452","-0.91"
"Jan 24, 2012","3.2777","3.2835","3.3200","3.2756","-0.20"
"Jan 23, 2012","3.2842","3.3450","3.3460","3.2782","-1.53"
"Jan 20, 2012","3.3352","3.3230","3.3575","3.3138","0.37"
"Jan 19, 2012","3.3230","3.3760","3.3887","3.3183","-1.57"
"Jan 18, 2012","3.3760","3.4194","3.4209","3.3720","-1.27"
"Jan 17, 2012","3.4194","3.4756","3.4762","3.4110","-1.62"
"Jan 16, 2012","3.4756","3.4923","3.4997","3.4577","-0.04"
"Jan 13, 2012","3.4771","3.4396","3.5114","3.4146","1.09"
"Jan 12, 2012","3.4396","3.5103","3.5156","3.4272","-2.01"
"Jan 11, 2012","3.5103","3.4969","3.5305","3.4865","0.38"
